customer_key,customer_number,customer_name,age,customer_segment,last_order_date,recency,total_orders,total_sales,Avg_order_value,Avg_monthly_spends,total_quantity,total_products,lifespan
295,AW00011294,Dalton Clark,65,NEW,2014-01-03,147,2,42,21,21,3,3,4
296,AW00011295,Taylor Lewis,67,VIP,2013-01-09,159,2,6058,3029,3029,5,5,16
297,AW00011296,Haley Richardson,85,VIP,2013-01-29,159,2,5897,2948,2948,4,4,16
298,AW00011297,Noah Coleman,86,VIP,2013-02-20,158,2,5948,2974,2974,5,5,17
299,AW00011298,Jon Luo,86,VIP,2013-02-21,158,2,5922,2961,2961,5,5,17
300,AW00011299,Orlando Vazquez,85,VIP,2013-02-24,158,2,6015,3007,3007,4,4,17
301,AW00011300,Fernando Barnes,61,NEW,2013-12-31,148,27,1499,55,55,67,28,11
302,AW00011301,Cameron Rodriguez,61,NEW,2013-10-11,150,2,131,65,65,5,5,4
303,AW00011302,Spencer Russell,55,VIP,2013-02-02,158,2,5938,2969,2969,5,5,17
304,AW00011303,Julia Coleman,60,VIP,2013-02-23,158,2,5875,2937,2937,3,3,17
305,AW00011304,Julia Garcia,55,NEW,2013-04-22,156,2,122,61,61,5,5,1
306,AW00011305,Sean Evans,61,NEW,2013-08-04,152,2,77,38,38,4,4,5
307,AW00011306,Micah Zhou,61,NEW,2013-09-07,151,2,42,21,21,3,3,3
308,AW00011307,Hunter Rodriguez,61,VIP,2013-02-08,158,2,5964,2982,2982,5,5,17
309,AW00011308,Ian Gonzales,67,NEW,2014-01-15,147,2,94,47,47,4,4,4
310,AW00011309,Victoria Lewis,67,NEW,2014-01-05,147,2,42,21,21,3,3,6
311,AW00011310,Erin Sanders,62,NEW,2013-12-24,148,2,77,38,38,4,4,4
312,AW00011311,Gabrielle Lopez,67,NEW,2013-09-13,151,2,77,38,38,4,4,5
313,AW00011312,Sara Richardson,68,NEW,2013-06-02,154,2,42,21,21,3,3,1
314,AW00011313,Trevor Jenkins,68,NEW,2013-11-26,149,2,44,22,22,4,3,6
315,AW00011314,Mya Flores,56,NEW,2013-12-03,148,2,47,23,23,4,3,10
316,AW00011315,Hailey Ward,67,NEW,2013-12-17,148,2,42,21,21,3,3,7
317,AW00011316,Luke Allen,67,NEW,2013-01-12,159,1,2350,2350,2350,2,2,0
318,AW00011317,Victoria Russell,63,VIP,2013-02-18,158,2,5873,2936,2936,2,2,17
319,AW00011318,Jessica Wilson,68,NEW,2013-11-08,149,2,44,22,22,4,3,1
320,AW00011319,Jade Bailey,78,VIP,2013-02-24,158,2,5930,2965,2965,4,4,17
321,AW00011320,Morgan Hill,84,NEW,2013-08-19,152,2,72,36,36,5,5,2
322,AW00011321,Terrance Raman,82,NEW,2013-05-28,155,2,37,18,18,2,2,3
323,AW00011322,Sydney Garcia,83,NEW,2013-05-21,155,2,44,22,22,4,3,2
324,AW00011323,Jose Patterson,83,VIP,2013-01-30,159,2,6074,3037,3037,6,6,16
325,AW00011324,Zachary Anderson,82,VIP,2013-02-05,158,2,5945,2972,2972,4,4,17
326,AW00011325,Elijah Ross,82,VIP,2013-01-31,159,2,6044,3022,3022,7,7,16
327,AW00011326,Rafael Xie,82,VIP,2013-02-20,158,2,5948,2974,2974,5,5,17
328,AW00011327,Jaime Moreno,81,VIP,2013-02-01,158,2,5915,2957,2957,5,5,17
329,AW00011328,Julian Griffin,81,NEW,2013-04-07,156,2,4718,2359,2359,4,4,3
330,AW00011329,Andy Alvarez,80,VIP,2013-02-10,158,2,5898,2949,2949,2,2,17
331,AW00011330,Ryan Thompson,81,NEW,2014-01-22,147,27,1134,42,42,57,24,11
332,AW00011331,Samantha Jenkins,52,NEW,2014-01-24,147,27,1327,49,49,58,24,11
333,AW00011332,Deanna Ramos,58,VIP,2013-01-06,159,2,5755,2877,2877,3,3,15
334,AW00011333,Emily Miller,58,VIP,2013-07-14,153,3,8163,2721,2721,6,6,28
335,AW00011334,Nicole Brown,60,VIP,2013-07-27,153,3,8154,2718,2718,6,6,28
336,AW00011335,Carla Raman,49,VIP,2013-01-04,159,2,5744,2872,2872,4,4,15
337,AW00011336,Shaun Raji,53,NEW,2013-01-05,159,2,4441,2220,2220,5,5,4
338,AW00011337,Jerome Romero,59,VIP,2013-07-19,153,3,8162,2720,2720,8,7,28
339,AW00011338,Frank Navarro,54,VIP,2012-12-30,160,2,5745,2872,2872,5,5,14
340,AW00011339,Dennis She,59,NEW,2013-01-25,159,2,4379,2189,2189,3,3,3
341,AW00011340,Melody Munoz,79,NEW,2013-01-02,159,2,4413,2206,2206,5,5,3
342,AW00011341,Randy Zeng,84,VIP,2013-07-19,153,3,8192,2730,2730,8,8,27
343,AW00011342,Marshall Wang,53,NEW,2013-07-12,153,1,49,49,49,3,3,0
344,AW00011343,Arthur Carlson,51,VIP,2013-07-24,153,3,8222,2740,2740,9,9,27
345,AW00011344,Jessie Jimenez,63,VIP,2013-07-23,153,3,8119,2706,2706,7,7,26
346,AW00011345,Robin Ramos,64,NEW,2012-12-31,160,2,4404,2202,2202,3,3,2
347,AW00011346,Deanna Gutierrez,60,NEW,2013-02-11,158,2,4503,2251,2251,7,7,4
348,AW00011347,Roy Navarro,54,NEW,2013-03-16,157,1,14,14,14,2,2,0
349,AW00011348,Shawn Rai,65,NEW,2013-03-31,157,1,68,68,68,3,3,0
350,AW00011349,Mindy Luo,61,NEW,2014-01-13,147,1,68,68,68,3,3,0
351,AW00011350,Cara Zhou,84,NEW,2013-02-05,158,1,38,38,38,3,3,0
352,AW00011351,Anne Ramos,76,VIP,2013-08-28,152,3,8068,2689,2689,5,5,26
353,AW00011352,Raymond Rodriguez,81,NEW,2013-05-01,155,1,14,14,14,2,2,0
354,AW00011353,Carrie Ortega,80,VIP,2013-08-08,152,3,8078,2692,2692,6,6,26
355,AW00011354,Deanna Suarez,79,NEW,2013-12-03,148,1,23,23,23,3,3,0
356,AW00011355,Roberto Gutierrez,78,NEW,2013-09-26,151,1,14,14,14,2,2,0
357,AW00011356,Terrence Carson,41,VIP,2013-10-31,150,3,5069,1689,1689,8,8,29
358,AW00011357,Ramon Ye,42,REGULAR,2013-10-29,150,3,4943,1647,1647,5,5,28
359,AW00011358,Cynthia Malhotra,42,VIP,2013-11-14,149,3,5034,1678,1678,8,8,29
360,AW00011359,Jarrod Prasad,42,REGULAR,2013-12-04,148,3,4959,1653,1653,8,8,30
361,AW00011360,Tyrone Serrano,42,VIP,2013-12-22,148,3,5025,1675,1675,6,6,30
362,AW00011361,Cindy Ramos,44,NEW,2013-11-24,149,2,115,57,57,4,4,1
363,AW00011362,Damien Shan,43,NEW,2013-09-24,151,2,77,38,38,3,3,6
364,AW00011363,Julian Ross,43,VIP,2013-12-18,148,3,5035,1678,1678,5,5,30
365,AW00011364,Jennifer Collins,41,REGULAR,2013-12-26,148,3,4921,1640,1640,4,4,30
366,AW00011365,Brittney Sun,42,VIP,2013-12-22,148,3,5024,1674,1674,7,7,31
367,AW00011366,Virginia Patel,41,NEW,2013-08-15,152,2,77,38,38,3,3,2
368,AW00011367,Calvin Nara,42,NEW,2013-11-25,149,2,86,43,43,4,4,4
369,AW00011368,Edward Miller,42,VIP,2013-12-01,148,3,5105,1701,1701,11,11,30
370,AW00011369,Ashlee Tang,42,NEW,2013-12-27,148,2,119,59,59,4,4,5
371,AW00011370,Alicia Xu,43,NEW,2013-10-01,150,2,80,40,40,3,3,3
372,AW00011371,Lacey Jai,43,NEW,2013-12-28,148,2,75,37,37,2,2,1
373,AW00011372,Wendy Romero,43,REGULAR,2013-12-14,148,3,4965,1655,1655,5,5,30
374,AW00011373,Carly Luo,72,NEW,2013-08-27,152,1,38,38,38,3,3,0
375,AW00011374,Jimmy Ortega,78,NEW,2013-04-15,156,1,69,69,69,3,3,0
376,AW00011375,Francisco Martinez,78,NEW,2013-10-17,150,1,14,14,14,2,2,0
377,AW00011376,Lance Vazquez,78,NEW,2013-10-15,150,1,78,78,78,2,2,0
378,AW00011377,David Robinett,60,NEW,2013-02-28,158,1,84,84,84,3,3,0
379,AW00011378,Shannon Liang,61,NEW,2013-02-14,158,2,4436,2218,2218,4,4,4
380,AW00011379,Gary Vazquez,50,NEW,2013-02-26,158,2,4426,2213,2213,4,4,4
381,AW00011380,Mitchell Kumar,62,VIP,2013-02-03,158,2,5838,2919,2919,6,6,16
382,AW00011381,Meredith Raman,56,VIP,2013-08-18,152,3,8161,2720,2720,5,5,26
383,AW00011382,Edward Patterson,52,NEW,2013-02-16,158,2,4344,2172,2172,2,2,3
384,AW00011383,Marie Gill,60,NEW,2014-01-01,147,1,49,49,49,3,3,0
385,AW00011384,Tiffany Wang,55,NEW,2013-08-02,152,1,49,49,49,3,3,0
386,AW00011385,Miguel Allen,55,NEW,2013-07-06,153,1,14,14,14,2,2,0
387,AW00011386,Jaclyn Cai,55,NEW,2013-11-02,149,1,69,69,69,3,3,0
388,AW00011387,Megan Ramirez,62,VIP,2013-04-01,156,3,6959,2319,2319,6,6,21
389,AW00011388,Joseph Martin,61,VIP,2013-04-26,156,3,6987,2329,2329,7,7,21
390,AW00011389,Karl Shan,45,NEW,2013-11-17,149,1,69,69,69,3,3,0
391,AW00011390,Christine Raji,50,NEW,2013-11-07,149,1,49,49,49,3,3,0
392,AW00011391,Lindsay Xie,50,NEW,2013-10-26,150,1,34,34,34,2,2,0
393,AW00011392,Willie Zhao,45,NEW,2013-03-29,157,1,29,29,29,1,1,0
394,AW00011393,Kurt Pal,52,NEW,2013-07-16,153,1,14,14,14,2,2,0
395,AW00011394,George McDonald,51,VIP,2013-08-02,152,3,8162,2720,2720,7,7,25
396,AW00011395,Beth Gutierrez,50,VIP,2013-02-20,158,2,5730,2865,2865,3,3,15
397,AW00011396,Ian Lopez,51,NEW,2013-10-26,150,1,29,29,29,1,1,0
398,AW00011397,Latoya Shan,52,NEW,2013-07-07,153,1,38,38,38,3,3,0
399,AW00011398,Colin Nath,51,VIP,2013-08-02,152,3,8114,2704,2704,4,4,25
400,AW00011399,Brenda Mehta,51,NEW,2013-04-13,156,1,14,14,14,2,2,0
401,AW00011400,Franklin Raji,46,VIP,2013-07-19,153,3,6968,2322,2322,8,7,24
402,AW00011401,Linda Navarro,51,NEW,2013-03-08,157,3,5020,1673,1673,6,6,5
403,AW00011402,Kelli Cai,51,NEW,2013-04-02,156,3,5059,1686,1686,10,9,5
404,AW00011403,Nancy Schmidt,46,NEW,2013-05-28,155,3,5032,1677,1677,9,9,7
405,AW00011404,Megan Taylor,69,NEW,2013-02-10,158,1,34,34,34,2,2,0
406,AW00011405,Bonnie Goel,69,NEW,2013-03-31,157,1,54,54,54,1,1,0
407,AW00011406,Latoya Xu,69,NEW,2013-02-09,158,2,4415,2207,2207,6,6,3
408,AW00011407,Mario She,69,NEW,2013-06-23,154,1,54,54,54,1,1,0
409,AW00011408,Darren Gill,62,NEW,2013-03-05,157,1,34,34,34,3,3,0
410,AW00011409,Jacqueline Hayes,47,NEW,2013-01-28,159,2,4444,2222,2222,5,5,2
411,AW00011410,Maurice Goel,NULL,NEW,2013-02-04,158,2,4464,2232,2232,5,5,3
412,AW00011411,Devin Ross,67,NEW,2013-08-04,152,1,38,38,38,3,3,0
413,AW00011412,Sydney Bryant,67,VIP,2013-10-11,150,4,9880,2470,2470,11,10,23
414,AW00011413,Megan Stewart,67,VIP,2013-09-05,151,4,7190,1797,1797,11,10,25
415,AW00011414,Ian Richardson,67,VIP,2013-09-15,151,4,7191,1797,1797,10,10,25
416,AW00011415,Randy She,77,NEW,2013-08-16,152,1,14,14,14,2,2,0
417,AW00011416,Katrina Becker,76,NEW,2013-05-05,155,3,4928,1642,1642,5,4,6
418,AW00011417,Lacey Zheng,76,VIP,2013-12-15,148,7,11248,1606,1606,17,14,13
419,AW00011418,Rafael Hu,76,NEW,2013-12-17,148,1,40,40,40,2,2,0
420,AW00011419,Kyle Scott,76,NEW,2013-06-27,154,2,231,115,115,6,6,3
421,AW00011420,Jordan Turner,74,VIP,2013-11-29,149,7,11200,1600,1600,17,16,12
422,AW00011421,Amy Sun,74,VIP,2013-10-09,150,4,9780,2445,2445,4,4,23
423,AW00011422,Dustin Deng,74,VIP,2013-11-03,149,4,7075,1768,1768,10,10,27
424,AW00011423,Jasmine Stewart,66,VIP,2013-10-20,150,4,9905,2476,2476,10,10,22
425,AW00011424,Pamela Garcia,62,NEW,2013-04-21,156,1,44,44,44,2,2,0
426,AW00011425,Ariana Gray,61,VIP,2013-12-21,148,6,10528,1754,1754,15,15,13
427,AW00011426,Kristopher Mehta,67,NEW,2013-04-09,156,1,35,35,35,1,1,0
428,AW00011427,Desiree Dominguez,67,VIP,2013-10-20,150,4,9918,2479,2479,9,8,22
429,AW00011428,Deanna Perez,67,VIP,2013-10-22,150,4,9954,2488,2488,12,12,22
430,AW00011429,Marco Lopez,68,VIP,2013-12-24,148,6,10468,1744,1744,17,14,12
431,AW00011430,Casey Yuan,69,NEW,2013-03-19,157,1,85,85,85,2,2,0
432,AW00011431,Bryant Garcia,52,VIP,2013-09-30,151,4,9913,2478,2478,11,8,21
433,AW00011432,Dominique Prasad,69,VIP,2013-12-25,148,6,9330,1555,1555,16,15,12
434,AW00011433,Maurice Shan,69,NEW,2013-09-14,151,6,12914,2152,2152,13,12,9
435,AW00011434,Andre Lopez,64,NEW,2013-07-15,153,2,70,35,35,4,4,1
436,AW00011435,Robin Romero,71,NEW,2014-01-04,147,1,35,35,35,1,1,0
437,AW00011436,Taylor Cox,70,NEW,2013-06-19,154,2,81,40,40,4,4,1
438,AW00011437,Alfredo Moreno,71,NEW,2013-12-19,148,1,54,54,54,1,1,0
439,AW00011438,Jenny Nara,71,NEW,2013-02-05,158,1,35,35,35,1,1,0
440,AW00011439,Janet Munoz,73,NEW,2013-10-20,150,6,12488,2081,2081,14,12,11
441,AW00011440,Sergio Weber,73,NEW,2013-03-27,157,1,78,78,78,2,2,0
442,AW00011441,Erika Gomez,74,NEW,2014-01-08,147,1,44,44,44,2,2,0
443,AW00011442,Joseph Harris,73,NEW,2013-09-29,151,1,35,35,35,1,1,0
444,AW00011443,Grace Griffin,45,VIP,2013-10-01,150,3,8235,2745,2745,8,8,28
445,AW00011444,Tina Mehta,45,VIP,2013-06-02,154,3,8136,2712,2712,5,5,24
446,AW00011445,Kari Kim,46,VIP,2013-06-28,154,3,8098,2699,2699,5,5,24
447,AW00011446,Bethany Chander,46,VIP,2013-06-21,154,3,8237,2745,2745,7,6,24
448,AW00011447,Jennifer Roberts,46,VIP,2013-05-31,155,3,8078,2692,2692,6,6,23
449,AW00011448,Kyle Patterson,46,VIP,2013-06-21,154,3,8132,2710,2710,7,7,24
450,AW00011449,Alvin Hu,46,VIP,2013-06-24,154,3,8130,2710,2710,7,7,24
451,AW00011450,Brett Mehta,45,VIP,2013-06-17,154,3,8173,2724,2724,9,9,24
452,AW00011451,Ruben Muoz,46,VIP,2013-06-05,154,3,8250,2750,2750,9,9,23
453,AW00011452,Erika Rubio,47,VIP,2013-06-12,154,3,8183,2727,2727,5,5,23
454,AW00011453,Stanley Malhotra,42,VIP,2013-06-19,154,3,8177,2725,2725,6,6,23
455,AW00011454,Melinda Navarro,47,VIP,2013-06-18,154,3,8089,2696,2696,4,4,23
456,AW00011455,Ross Sanz,47,VIP,2013-05-31,155,3,8142,2714,2714,5,5,22
457,AW00011456,Jon Gao,46,VIP,2013-05-31,155,3,8224,2741,2741,11,10,22
458,AW00011457,Jaime Gutierrez,48,VIP,2013-06-01,154,3,8211,2737,2737,10,9,23
459,AW00011458,Bianca Liu,48,NEW,2014-01-18,147,3,97,32,32,7,7,10
460,AW00011459,Tasha Deng,48,VIP,2013-06-18,154,3,8141,2713,2713,5,5,23
461,AW00011460,Melvin Chande,43,VIP,2013-06-10,154,3,8137,2712,2712,6,6,23
462,AW00011461,Victor Jimenez,49,VIP,2013-07-21,153,3,8089,2696,2696,4,4,24
463,AW00011462,Laura Lin,49,VIP,2013-07-25,153,3,8116,2705,2705,5,5,24
464,AW00011463,Alisha Beck,49,NEW,2013-12-13,148,3,48,16,16,4,4,9
465,AW00011464,Alejandro Huang,49,VIP,2013-07-01,153,3,8128,2709,2709,7,7,24
466,AW00011465,Louis Luo,50,VIP,2013-07-13,153,3,8158,2719,2719,4,4,24
467,AW00011466,Grant Tang,49,NEW,2013-08-21,152,3,90,30,30,7,7,3
468,AW00011467,Arturo Zheng,51,NEW,2014-01-02,147,3,56,18,18,5,4,6
469,AW00011468,Jaclyn Andersen,46,VIP,2013-08-21,152,3,6960,2320,2320,4,4,24
470,AW00011469,Edwin Raji,48,NEW,2013-08-09,152,1,25,25,25,2,2,0
471,AW00011470,Jay Suarez,47,REGULAR,2013-02-21,158,2,4344,2172,2172,2,1,13
472,AW00011471,Latasha Suarez,47,NEW,2013-05-17,155,1,54,54,54,1,1,0
473,AW00011472,Kenneth Kumar,58,VIP,2013-10-26,150,3,8165,2721,2721,6,6,27
474,AW00011473,Grace Henderson,40,NEW,2013-06-02,154,1,63,63,63,2,2,0
475,AW00011474,Melvin Xu,41,NEW,2013-09-26,151,1,49,49,49,3,3,0
476,AW00011475,Cesar Subram,42,NEW,2013-04-23,156,1,69,69,69,4,4,0
477,AW00011476,Erika Navarro,46,NEW,2013-11-01,149,1,54,54,54,1,1,0
478,AW00011477,Tristan Hughes,42,NEW,2013-09-25,151,1,35,35,35,1,1,0
479,AW00011478,Billy Hernandez,42,NEW,2013-04-19,156,1,54,54,54,1,1,0
480,AW00011479,Darryl Wu,48,NEW,2013-05-24,155,3,4970,1656,1656,9,9,5
481,AW00011480,Colleen Ma,42,NEW,2013-07-25,153,3,4935,1645,1645,7,6,7
482,AW00011481,Erica Hu,48,REGULAR,2013-04-21,156,3,4978,1659,1659,6,6,15
483,AW00011482,Adrienne Torres,48,VIP,2013-09-10,151,3,8143,2714,2714,5,5,24
484,AW00011483,Calvin Chande,43,NEW,2013-07-19,153,3,4966,1655,1655,4,3,7
485,AW00011484,Erick Sai,43,REGULAR,2013-03-30,157,3,4985,1661,1661,6,6,14
486,AW00011485,Donald Chandra,48,VIP,2013-09-12,151,3,7049,2349,2349,7,7,24
487,AW00011486,Ariana Rogers,44,NEW,2013-11-24,149,1,35,35,35,1,1,0
488,AW00011487,Morgan Jones,49,NEW,2013-12-15,148,1,54,54,54,1,1,0
489,AW00011488,Jermaine Lopez,49,VIP,2013-08-30,152,3,8090,2696,2696,5,5,22
490,AW00011489,Deborah Goel,50,VIP,2013-09-28,151,3,8127,2709,2709,7,7,23
491,AW00011490,Danny Rubio,50,NEW,2013-04-04,156,1,54,54,54,1,1,0
492,AW00011491,Andre Perez,44,VIP,2013-09-07,151,3,8158,2719,2719,7,7,22
493,AW00011492,Terrence Chander,44,REGULAR,2013-02-19,158,2,4404,2202,2202,3,3,12
494,AW00011493,Dawn Wu,50,VIP,2013-09-12,151,3,6959,2319,2319,6,6,22
495,AW00011494,Jimmy Gutierrez,50,VIP,2013-09-30,151,3,6974,2324,2324,5,5,21
496,AW00011495,Francis Jimenez,49,NEW,2013-10-26,150,1,14,14,14,2,2,0
497,AW00011496,Gary Ortega,50,VIP,2013-11-05,149,3,7014,2338,2338,7,7,24
498,AW00011497,Katrina Nath,45,NEW,2013-11-04,149,1,35,35,35,1,1,0
499,AW00011498,Arturo Sun,47,NEW,2014-01-09,147,16,560,35,35,30,18,11
500,AW00011499,Pedro Vance,46,NEW,2013-06-29,154,2,192,96,96,6,6,2
501,AW00011500,Sarah Simmons,46,REGULAR,2014-01-10,147,16,653,40,40,30,23,12
502,AW00011501,Brandy Chandra,45,NEW,2014-01-22,147,16,871,54,54,33,23,10
503,AW00011502,Jared Peterson,46,REGULAR,2014-01-27,147,16,1025,64,64,43,25,12
504,AW00011503,Dennis Wu,90,NEW,2013-12-08,148,2,61,30,30,3,3,7
505,AW00011504,Jordan Baker,90,NEW,2013-05-03,155,2,44,22,44,4,3,0
506,AW00011505,Jasmine Powell,54,NEW,2013-12-24,148,16,845,52,52,36,22,10
507,AW00011506,Nicholas Brown,55,NEW,2014-01-22,147,16,748,46,46,36,24,10
508,AW00011507,Isabella Russell,54,NEW,2014-01-20,147,16,651,40,40,31,20,11
509,AW00011508,Elizabeth Wilson,54,NEW,2013-05-14,155,2,77,38,77,4,4,0
510,AW00011509,Roger Harui,62,NEW,2013-07-29,153,1,196,196,196,3,3,0
511,AW00011510,Seth Roberts,67,NEW,2013-12-26,148,5,257,51,51,16,14,9
512,AW00011511,Caleb Perry,62,NEW,2013-03-13,157,1,35,35,35,1,1,0
513,AW00011512,Natalie Campbell,50,NEW,2013-12-28,148,1,2320,2320,2320,1,1,0
514,AW00011513,Alyssa Howard,61,NEW,2013-06-08,154,1,863,863,863,5,5,0
515,AW00011514,Dalton Diaz,61,NEW,2013-06-24,154,1,40,40,40,2,2,0
516,AW00011515,Shannon Huang,67,VIP,2013-04-20,156,2,5930,2965,2965,4,4,20
517,AW00011516,Mya Gonzales,50,VIP,2013-06-16,154,2,5915,2957,2957,5,5,21
518,AW00011517,Katherine Bryant,67,NEW,2013-08-23,152,2,101,50,50,5,5,2
519,AW00011518,Edward Washington,66,NEW,2013-11-11,149,2,82,41,41,6,6,1
520,AW00011519,Jerome Navarro,66,NEW,2014-01-11,147,16,756,47,47,36,20,10
521,AW00011520,Jada Morgan,66,NEW,2014-01-19,147,16,822,51,51,32,24,11
522,AW00011521,Ariana Peterson,49,NEW,2013-11-07,149,2,44,22,22,4,3,8
523,AW00011522,Christian Hughes,54,VIP,2013-02-01,158,2,5888,2944,2944,4,4,17
524,AW00011523,Lucas Taylor,64,NEW,2013-02-15,158,1,2377,2377,2377,3,3,0
525,AW00011524,Alyssa Jackson,65,NEW,2013-10-17,150,2,42,21,21,3,3,2
526,AW00011525,Ariana Cook,65,VIP,2013-02-22,158,2,5935,2967,2967,4,4,17
527,AW00011526,Katherine Diaz,53,NEW,2013-02-03,158,1,2377,2377,2377,3,3,0
528,AW00011527,Jenna Green,65,NEW,2013-11-01,149,2,39,19,19,3,2,9
529,AW00011528,Joan Washington,58,VIP,2013-02-19,158,2,5959,2979,2979,6,6,17
530,AW00011529,Austin Bryant,63,VIP,2013-02-04,158,2,5944,2972,2972,6,6,17
531,AW00011530,Andrew Martinez,63,NEW,2013-12-30,148,16,572,35,35,26,18,11
532,AW00011531,Nina Yuan,64,VIP,2013-02-08,158,2,5875,2937,2937,3,3,18
533,AW00011532,Lauren Miller,64,NEW,2013-12-27,148,2,44,22,22,4,3,8
534,AW00011533,Ebony Gill,58,NEW,2014-01-10,147,2,37,18,18,2,2,8
535,AW00011534,Cameron Lewis,62,VIP,2013-02-14,158,2,5919,2959,2959,4,4,17
536,AW00011535,Devin Nelson,63,VIP,2013-03-15,157,2,5919,2959,2959,6,6,18
537,AW00011536,Logan Chow,57,VIP,2013-03-21,157,2,5915,2957,2957,5,5,18
538,AW00011537,Dakota Ross,63,VIP,2013-03-24,157,2,5873,2936,2936,2,2,18
539,AW00011538,Nicole Taylor,61,VIP,2013-03-01,157,2,5895,2947,2947,3,3,18
540,AW00011539,Justin Washington,56,VIP,2013-03-25,157,2,5997,2998,2998,6,6,18
541,AW00011540,Alberto Navarro,56,VIP,2013-03-21,157,2,5958,2979,2979,5,5,18
542,AW00011541,Aidan Ross,62,VIP,2013-04-13,156,2,5973,2986,2986,5,5,19
543,AW00011542,Alejandro Tang,47,NEW,2013-05-11,155,1,34,34,34,3,3,0
544,AW00011543,Sheena Chande,53,NEW,2013-12-21,148,1,54,54,54,1,1,0
545,AW00011544,Joel Garcia,47,NEW,2013-08-28,152,1,89,89,89,2,2,0
546,AW00011545,Reginald Dominguez,53,NEW,2013-07-13,153,1,54,54,54,1,1,0
547,AW00011546,Christine Chande,53,NEW,2013-03-12,157,2,4460,2230,2230,5,4,3
548,AW00011547,Cindy Sai,47,NEW,2013-07-28,153,3,4976,1658,1658,5,4,7
549,AW00011548,Raymond Sanchez,52,VIP,2013-11-11,149,3,7068,2356,2356,9,8,23
550,AW00011549,Crystal Liang,47,VIP,2013-12-12,148,3,7024,2341,2341,9,8,24
551,AW00011550,Deb Torres,47,VIP,2013-03-16,157,3,5241,1747,1747,5,5,14
552,AW00011551,Shannon Alvarez,NULL,NEW,2013-03-01,157,1,54,54,54,1,1,0
553,AW00011552,Eddie Rubio,54,NEW,2014-01-06,147,1,35,35,35,1,1,0
554,AW00011553,Sharon Luo,53,NEW,2013-08-22,152,1,21,21,21,1,1,0
555,AW00011554,Sydney Simmons,94,NEW,2013-05-08,155,1,35,35,35,1,1,0
556,AW00011555,Alexandria Henderson,89,NEW,2013-05-08,155,1,35,35,35,1,1,0
557,AW00011556,Lucas Evans,54,NEW,2013-12-21,148,1,21,21,21,1,1,0
558,AW00011557,Felicia Ramos,54,NEW,2013-08-08,152,1,21,21,21,1,1,0
559,AW00011558,Ivan Malhotra,53,NEW,2013-11-30,149,1,21,21,21,1,1,0
560,AW00011559,Frederick Subram,48,NEW,2013-11-29,149,1,35,35,35,1,1,0
561,AW00011560,Whitney Srini,48,NEW,2013-12-03,148,1,54,54,54,1,1,0
562,AW00011561,Briana Dominguez,54,REGULAR,2013-03-11,157,2,4344,2172,2172,2,2,13
563,AW00011562,Jarrod Gonzalez,NULL,NEW,2013-06-26,154,1,85,85,85,2,2,0
564,AW00011563,Cesar Srini,55,NEW,2013-07-05,153,1,54,54,54,1,1,0
565,AW00011564,Jorge Liang,54,REGULAR,2013-03-18,157,2,4369,2184,2184,2,2,13
566,AW00011565,Erik Diaz,55,NEW,2013-09-08,151,1,35,35,35,1,1,0
567,AW00011566,April Shan,53,REGULAR,2014-01-07,147,25,1002,40,40,58,15,12
568,AW00011567,Carla Perez,48,NEW,2013-03-15,157,1,54,54,54,1,1,0
569,AW00011568,Alexia Foster,54,VIP,2013-09-20,151,3,6789,2263,2263,5,5,20
570,AW00011569,Troy Malhotra,49,NEW,2013-11-20,149,1,35,35,35,1,1,0
571,AW00011570,Kristin Andersen,55,REGULAR,2013-03-14,157,2,4391,2195,2195,2,2,12
572,AW00011571,Joel Sai,55,NEW,2013-03-20,157,2,4390,2195,2195,4,4,3
573,AW00011572,Billy Moreno,49,NEW,2013-03-08,157,2,4450,2225,2225,6,6,3
574,AW00011573,Meagan Subram,50,NEW,2013-07-27,153,1,35,35,35,1,1,0
575,AW00011574,Karla Luo,55,NEW,2013-03-15,157,1,35,35,35,1,1,0
576,AW00011575,Jackson Campbell,56,VIP,2013-09-16,151,3,6806,2268,2268,7,7,20
577,AW00011576,Micah Zhu,56,NEW,2013-03-23,157,2,4486,2243,2243,3,3,3
578,AW00011577,Janet Serrano,55,NEW,2013-03-12,157,2,4344,2172,2172,2,1,3
579,AW00011578,Trisha Huang,56,NEW,2013-03-12,157,2,4406,2203,2203,4,4,4
580,AW00011579,Clayton Beck,45,NEW,2013-07-31,153,1,44,44,44,2,2,0
581,AW00011580,Melvin Raje,87,NEW,2013-04-16,156,1,35,35,35,1,1,0
582,AW00011581,Cindy Jordan,NULL,NEW,2013-11-22,149,5,237,47,47,11,9,9
583,AW00011582,Claudia Ma,52,NEW,2013-03-23,157,2,4379,2189,2189,3,3,3
584,AW00011583,Karla Xu,55,NEW,2013-04-08,156,2,4381,2190,2190,4,4,4
585,AW00011584,Devin Carter,55,NEW,2013-09-16,151,1,9,9,9,1,1,0
586,AW00011585,Kari Perez,50,NEW,2014-01-10,147,1,50,50,50,1,1,0
587,AW00011586,Alberto Romero,55,NEW,2013-10-28,150,1,9,9,9,1,1,0
588,AW00011587,Kevin Bryant,51,NEW,2013-04-09,156,2,4540,2270,2270,5,5,5
589,AW00011588,Candace Mehta,56,NEW,2013-05-12,155,2,4369,2184,2184,2,2,6
